,Unnamed: 0,Unnamed: 0.1,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,time_diff,isWillingToWalk,numberOfPassengers
2476,2476,2330977,2,2016-06-10 20:01:59,2016-06-10 20:43:23,2,29483.1088,-73.7900466918945,40.64663696289061,2,N,-73.98109436035149,40.7707557678223,1,52.0,4.5,0.5,11.46,0.0,0.3,68.76,41.4,0,3
2477,2477,2331177,2,2016-06-10 20:03:35,2016-06-10 20:42:46,5,28968.12,-73.7851867675781,40.6484489440918,2,N,-73.9487533569336,40.8041496276855,1,52.0,0.0,0.5,11.67,5.54,0.3,70.01,39.183333333333294,1,3
2478,2478,2331203,1,2016-06-10 20:02:23,2016-06-10 20:47:22,1,34278.942,-73.7824401855469,40.6441421508789,2,N,-74.0068359375,40.7066192626953,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34,44.9833333333333,1,3
2479,2479,2331207,2,2016-06-10 20:02:23,2016-06-10 20:51:17,1,29306.0814,-73.776741027832,40.645355224609396,2,N,-73.9960021972656,40.759063720703104,1,52.0,0.0,0.5,14.58,5.54,0.3,72.92,48.9,1,3
2480,2480,2331356,2,2016-06-10 19:49:18,2016-06-10 20:43:20,1,31124.6356,-73.7843933105469,40.64857864379879,2,N,-74.0041961669922,40.720817565918004,2,52.0,4.5,0.5,0.0,5.54,0.3,62.84,54.0333333333333,0,2
2481,2481,2331436,1,2016-06-10 19:49:24,2016-06-10 20:35:24,4,30577.46,-73.7824020385742,40.6445655822754,2,N,-73.9917068481445,40.76466751098629,2,52.0,4.5,0.5,0.0,5.54,0.3,62.84,46.0,0,3
2482,2482,2331573,1,2016-06-10 19:49:34,2016-06-10 20:29:50,1,31382.13,-73.78993225097659,40.643623352050795,2,N,-73.9557266235352,40.7820930480957,1,52.0,4.5,0.5,6.28,5.54,0.3,69.12,40.2666666666667,0,2
2483,2483,2332075,2,2016-06-10 20:04:31,2016-06-10 20:58:47,1,28678.4388,-73.7902374267578,40.6466636657715,2,N,-73.9843444824219,40.7570343017578,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34,54.2666666666667,0,2
2484,2484,2332141,1,2016-06-10 19:57:02,2016-06-10 20:40:13,1,28324.384,-73.7899932861328,40.6435508728027,2,N,-73.9933090209961,40.7525215148926,1,52.0,4.5,0.5,8.0,5.54,0.3,70.84,43.1833333333333,0,1
2485,2485,2332331,2,2016-06-10 19:50:35,2016-06-10 20:30:27,1,28066.8896,-73.7818298339844,40.64495086669921,2,N,-73.98248291015621,40.7554512023926,2,52.0,4.5,0.5,0.0,0.0,0.3,57.3,39.8666666666667,0,3
2486,2486,2332424,2,2016-06-10 19:50:42,2016-06-10 20:32:27,1,28662.3454,-73.7898483276367,40.6470603942871,2,N,-73.9578170776367,40.8151893615723,1,52.0,4.5,0.5,10.0,5.54,0.3,72.84,41.75,0,3
2487,2487,2332487,1,2016-06-10 19:50:46,2016-06-10 20:42:07,1,29289.988,-73.7863006591797,40.6418609619141,2,N,-73.9873504638672,40.758762359619105,1,52.0,4.5,0.5,11.11,0.0,0.3,68.41,51.35,1,2
2488,2488,2332651,2,2016-06-10 19:50:56,2016-06-10 20:33:02,2,28453.1312,-73.7905578613281,40.6438331604004,2,N,-73.98655700683591,40.732120513916,1,52.0,0.0,0.5,10.0,5.54,0.3,68.34,42.1,1,3
2489,2489,2332659,2,2016-06-10 19:50:57,2016-06-10 20:38:57,2,28791.0926,-73.7898483276367,40.6471176147461,2,N,-73.9899520874023,40.73870086669921,1,52.0,4.5,0.5,7.0,5.54,0.3,69.84,48.0,0,2
2490,2490,2332694,1,2016-06-10 20:04:57,2016-06-10 20:45:41,2,28002.516,-73.7902069091797,40.6437110900879,2,N,-73.97984313964851,40.75212860107421,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34,40.7333333333333,0,1
2491,2491,2332738,1,2016-06-10 19:51:05,2016-06-10 20:33:09,1,32025.866,-73.7896347045898,40.643646240234396,2,N,-73.957389831543,40.782741546630895,2,52.0,4.5,0.5,0.0,5.54,0.3,62.84,42.06666666666671,0,2
2492,2492,2332836,1,2016-06-10 19:57:30,2016-06-10 20:36:24,2,28646.252,-73.78187561035149,40.6446647644043,2,N,-73.9929885864258,40.7557487487793,1,52.0,4.5,0.5,10.0,5.54,0.3,72.84,38.9,1,1
2493,2493,2332884,2,2016-06-10 19:51:15,2016-06-10 20:32:41,1,31269.4762,-73.80474853515621,40.661403656005895,2,N,-74.00750732421879,40.7069511413574,1,52.0,4.5,0.5,6.0,5.54,0.3,68.84,41.433333333333294,1,2
2494,2494,2332888,1,2016-06-10 19:51:17,2016-06-10 20:33:22,1,31382.13,-73.78990173339841,40.6469573974609,2,N,-73.969596862793,40.795135498046896,2,52.0,4.5,0.5,0.0,5.54,0.3,62.84,42.0833333333333,1,2
2495,2495,2332925,2,2016-06-10 19:57:36,2016-06-10 20:40:00,1,27584.0876,-73.7898635864258,40.6471405029297,2,N,-73.9897842407227,40.757049560546896,2,52.0,4.5,0.5,0.0,5.54,0.3,62.84,42.4,1,3
2496,2496,2332934,2,2016-06-10 19:51:17,2016-06-10 20:32:53,1,29193.4276,-73.7821884155273,40.644603729248,2,N,-73.99208068847659,40.7306900024414,1,52.0,4.5,0.5,12.57,5.54,0.3,75.41,41.6,0,2
2497,2497,2333014,1,2016-06-10 19:57:39,2016-06-10 20:46:55,1,46670.86,-73.7768173217773,40.645225524902294,2,N,-74.0094375610352,40.716987609863295,1,52.0,4.5,0.5,15.7,5.54,0.3,78.54,49.2666666666667,1,3
2498,2498,2333075,2,2016-06-10 20:05:07,2016-06-10 20:49:29,2,27680.648,-73.7847900390625,40.6485710144043,2,N,-73.9917984008789,40.7563514709473,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34,44.366666666666696,0,1
2499,2499,2333134,1,2016-06-10 20:05:11,2016-06-10 20:54:26,1,30738.394,-73.78358459472659,40.6485748291016,2,N,-73.9833297729492,40.764289855956996,1,52.0,0.0,0.5,0.0,5.54,0.3,58.34,49.25,0,2
2500,2500,2333217,2,2016-06-10 20:05:17,2016-06-10 20:38:17,5,26119.5882,-73.7899627685547,40.646980285644496,2,N,-73.9739303588867,40.750148773193395,1,52.0,0.0,0.5,5.0,5.54,0.3,63.34,33.0,0,2
2501,2501,2333373,2,2016-06-10 20:05:30,2016-06-10 20:53:37,1,28581.8784,-73.7898712158203,40.6440582275391,2,N,-73.9594650268555,40.771354675293004,2,52.0,0.0,0.5,0.0,0.0,0.3,52.8,48.116666666666696,0,2
2502,2502,2333387,2,2016-06-10 20:05:31,2016-06-10 21:26:06,1,36081.4028,-73.78611755371091,40.647121429443395,5,N,-74.0342102050781,40.7210731506348,1,102.25,0.0,0.0,0.0,12.5,0.3,115.05,80.5833333333333,0,3
2503,2503,2333404,1,2016-06-10 19:51:49,2016-06-10 20:34:46,3,29450.922,-73.78995513916009,40.6438407897949,2,N,-73.99383544921879,40.7154655456543,2,52.0,4.5,0.5,0.0,0.0,0.3,57.3,42.95,0,2
2504,2504,2333413,2,2016-06-10 19:51:49,2016-06-10 20:42:40,1,35679.0678,-73.7824783325195,40.64455032348629,2,N,-73.989128112793,40.7743797302246,1,52.0,4.5,0.5,10.0,5.54,0.3,72.84,50.85,1,3
2505,2505,2333484,2,2016-06-10 20:05:42,2016-06-10 20:48:52,1,30979.795,-73.7885284423828,40.6417236328125,2,N,-73.9750671386719,40.729896545410206,1,52.0,0.0,0.5,10.56,0.0,0.3,63.36,43.1666666666667,1,1
2506,2506,2333539,1,2016-06-10 19:51:59,2016-06-10 20:31:52,1,28002.516,-73.7900466918945,40.6471405029297,2,N,-73.9805526733398,40.755531311035206,1,52.0,4.5,0.5,15.7,5.54,0.3,78.54,39.8833333333333,1,1
2507,2507,2333631,2,2016-06-10 19:57:56,2016-06-10 20:36:56,1,28501.4114,-73.78199768066409,40.6446952819824,2,N,-73.9882583618164,40.748233795166,1,52.0,4.5,0.5,12.57,5.54,0.3,75.41,39.0,1,3
2508,2508,2333641,1,2016-06-10 19:57:59,2016-06-10 20:57:43,1,31543.064,-73.79042053222659,40.6435966491699,2,N,-73.9971084594727,40.732570648193395,2,52.0,4.5,0.5,0.0,0.0,0.3,57.3,59.7333333333333,0,3
2509,2509,2333662,2,2016-06-10 19:58:01,2016-06-10 20:48:12,2,34520.343,-73.7767333984375,40.645423889160206,2,N,-73.9385528564453,40.852256774902294,1,52.0,4.5,0.5,12.57,5.54,0.3,75.41,50.1833333333333,1,1
2510,2510,2333712,1,2016-06-10 20:05:49,2016-06-10 20:58:19,1,33796.14,-73.78382873535149,40.648651123046896,2,N,-73.97698974609379,40.77581024169921,1,52.0,0.0,0.5,10.0,5.54,0.3,68.34,52.5,0,3
2511,2511,2333742,2,2016-06-10 20:05:53,2016-06-10 20:50:33,1,30641.8336,-73.78370666503909,40.648651123046896,2,N,-74.00599670410159,40.740028381347706,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34,44.6666666666667,0,3
2512,2512,2333753,1,2016-06-10 20:05:55,2016-06-10 20:55:48,3,29772.79,-73.78895568847659,40.6418037414551,2,N,-73.9782028198242,40.76658248901371,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34,49.883333333333304,0,1
2513,2513,2333892,1,2016-06-10 19:58:13,2016-06-10 20:37:52,1,30255.592,-73.7898864746094,40.6469573974609,2,N,-73.9487075805664,40.823936462402294,2,52.0,4.5,0.5,0.0,5.54,0.3,62.84,39.65,0,1
2514,2514,2333924,1,2016-06-10 20:06:10,2016-06-10 20:49:30,1,28807.186,-73.7899475097656,40.643760681152294,2,N,-73.980224609375,40.755672454834,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34,43.3333333333333,1,2
2515,2515,2333952,1,2016-06-10 20:06:14,2016-06-10 20:53:35,2,28485.318,-73.78346252441409,40.6485366821289,2,N,-73.99403381347659,40.753475189209,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34,47.35,0,2
2516,2516,2333979,1,2016-06-10 20:06:17,2016-06-10 20:46:26,3,28324.384,-73.7898941040039,40.643463134765604,2,N,-73.9836044311523,40.7568855285645,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34,40.15,0,3
2517,2517,2334146,1,2016-06-10 19:58:29,2016-06-10 20:39:48,1,30899.328,-73.78826904296879,40.6417808532715,2,N,-73.959228515625,40.8146324157715,1,52.0,4.5,0.5,12.55,5.54,0.3,75.39,41.31666666666671,1,2
2518,2518,2334215,1,2016-06-10 20:06:36,2016-06-10 20:41:09,1,28324.384,-73.7890167236328,40.642333984375,2,N,-73.9766464233398,40.7438812255859,1,52.0,0.0,0.5,11.65,5.54,0.3,69.99,34.55,0,1
2519,2519,2334393,2,2016-06-10 20:02:57,2016-06-10 20:48:34,1,33635.206,-73.7896499633789,40.6435890197754,2,N,-73.96124267578121,40.7688102722168,2,52.0,4.5,0.5,0.0,5.54,0.3,62.84,45.616666666666696,1,3
2520,2520,2334411,1,2016-06-10 20:03:00,2016-06-10 20:49:56,2,28968.12,-73.78175354003909,40.64470672607421,2,N,-73.9833450317383,40.7642097473145,1,52.0,0.0,0.5,0.0,5.54,0.3,58.34,46.9333333333333,1,2
2521,2521,2334420,2,2016-06-10 19:52:06,2016-06-10 20:32:21,1,29853.257,-73.7900314331055,40.6471710205078,1,N,-73.9902801513672,40.6913185119629,1,50.5,1.0,0.5,10.46,0.0,0.3,62.76,40.25,0,3
2522,2522,2334480,2,2016-06-10 19:52:14,2016-06-10 20:34:17,5,29949.8174,-73.7894973754883,40.6431999206543,2,N,-73.97959899902341,40.7634696960449,1,52.0,4.5,0.5,2.0,5.54,0.3,64.84,42.05,0,3
2523,2523,2334513,1,2016-06-10 19:58:33,2016-06-10 20:33:11,1,29450.922,-73.7898864746094,40.64720916748049,2,N,-73.9538269042969,40.786933898925795,1,52.0,4.5,0.5,12.55,5.54,0.3,75.39,34.633333333333304,0,3
2524,2524,2334707,1,2016-06-10 20:10:47,2016-06-10 20:50:41,1,30577.46,-73.78961181640621,40.643829345703104,1,N,-73.986701965332,40.7030067443848,1,52.0,0.5,0.5,10.65,0.0,0.3,63.95,39.9,0,3
2525,2525,2334755,1,2016-06-10 20:14:16,2016-06-10 20:55:48,2,28968.12,-73.78948974609379,40.647010803222706,2,N,-73.9931869506836,40.759616851806605,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34,41.533333333333296,1,1
2526,2526,2334823,2,2016-06-10 20:06:55,2016-06-10 20:57:33,5,29660.1362,-73.7897033691406,40.643608093261705,2,N,-73.9831008911133,40.7251205444336,2,52.0,0.0,0.5,0.0,0.0,0.3,52.8,50.633333333333304,0,2
2527,2527,2335022,2,2016-06-10 20:11:11,2016-06-10 21:06:03,3,30931.5148,-73.7831802368164,40.6465492248535,2,N,-74.0039291381836,40.7223701477051,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34,54.866666666666696,1,2
2528,2528,2335052,1,2016-06-10 20:14:20,2016-06-10 20:50:03,1,27197.846,-73.7813491821289,40.6449432373047,2,N,-73.9708251953125,40.748497009277294,1,52.0,0.0,0.5,11.65,5.54,0.3,69.99,35.716666666666704,0,2
2529,2529,2335068,2,2016-06-10 20:11:12,2016-06-10 20:43:37,5,29193.4276,-73.77862548828121,40.6466026306152,2,N,-73.9802322387695,40.7350959777832,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34,32.4166666666667,0,1
2530,2530,2335075,2,2016-06-10 20:11:13,2016-06-10 20:56:25,2,28565.785,-73.7810974121094,40.644989013671896,2,N,-73.99253845214851,40.715301513671896,2,52.0,0.0,0.5,0.0,0.0,0.3,52.8,45.2,0,3
2531,2531,2335081,2,2016-06-10 20:11:14,2016-06-10 20:56:04,5,29306.0814,-73.782112121582,40.6447105407715,2,N,-73.99488830566409,40.7209701538086,2,52.0,0.0,0.5,0.0,0.0,0.3,52.8,44.8333333333333,1,2
2532,2532,2335095,2,2016-06-10 20:11:16,2016-06-10 20:57:50,1,30496.993,-73.781852722168,40.6447715759277,2,N,-73.9998779296875,40.734619140625,1,52.0,0.0,0.5,11.67,5.54,0.3,70.01,46.5666666666667,0,3
2533,2533,2335113,2,2016-06-10 20:14:22,2016-06-10 21:03:07,5,31478.6904,-73.78245544433591,40.644622802734396,2,N,-74.0093460083008,40.738109588623,1,52.0,0.0,0.5,11.67,5.54,0.3,70.01,48.75,0,3
2534,2534,2335138,2,2016-06-10 20:11:17,2016-06-10 20:50:44,1,28662.3454,-73.7866134643555,40.6417655944824,2,N,-73.99139404296879,40.7553291320801,1,52.0,0.0,0.5,11.67,5.54,0.3,70.01,39.45,1,3
2535,2535,2335297,2,2016-06-10 20:11:30,2016-06-10 20:53:27,6,34455.9694,-73.78221130371091,40.6446495056152,2,N,-73.9346466064453,40.8583526611328,1,52.0,0.0,0.5,17.5,5.54,0.3,75.84,41.95,0,3
2536,2536,2335334,2,2016-06-10 20:14:41,2016-06-10 20:53:10,1,29129.054,-73.7836151123047,40.646392822265604,2,N,-73.9787139892578,40.76123046875,1,52.0,0.0,0.5,11.67,5.54,0.3,70.01,38.4833333333333,0,1
2537,2537,2335436,2,2016-06-10 20:07:14,2016-06-10 20:59:36,2,32573.0416,-73.7805633544922,40.64517211914061,1,N,-73.9895095825195,40.7189712524414,2,57.0,0.5,0.5,0.0,0.0,0.3,58.3,52.366666666666696,1,2
2538,2538,2335495,1,2016-06-10 20:11:43,2016-06-10 20:58:19,1,28968.12,-73.7821884155273,40.6443367004395,2,N,-73.979377746582,40.7618827819824,1,52.0,0.0,0.5,10.0,5.54,0.3,68.34,46.6,1,2
2539,2539,2335574,1,2016-06-10 20:07:32,2016-06-10 20:57:22,2,28002.516,-73.7897491455078,40.6465606689453,2,N,-73.9930877685547,40.7550506591797,1,52.0,0.0,0.5,6.0,5.54,0.3,64.34,49.8333333333333,1,2
2540,2540,2335879,2,2016-06-10 20:07:59,2016-06-10 20:48:41,6,34761.744,-73.7897033691406,40.6453857421875,2,N,-74.0133514404297,40.716156005859396,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34,40.7,0,3
2541,2541,2335889,1,2016-06-10 20:08:01,2016-06-10 20:44:06,1,26715.044,-73.8015975952148,40.6468734741211,2,N,-73.98561096191409,40.761138916015604,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34,36.0833333333333,1,2
2542,2542,2335945,1,2016-06-10 20:14:49,2016-06-10 21:02:12,2,28646.252,-73.7822494506836,40.644493103027294,2,N,-73.9974594116211,40.7556381225586,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34,47.383333333333304,1,1
2543,2543,2336001,1,2016-06-10 20:08:06,2016-06-10 20:53:52,1,30416.526,-73.7898635864258,40.6437225341797,2,N,-73.9848556518555,40.761444091796896,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34,45.7666666666667,0,2
2544,2544,2336035,2,2016-06-10 20:14:57,2016-06-10 21:19:59,1,30464.8062,-73.7824401855469,40.6446113586426,2,N,-74.00257873535149,40.722141265869105,1,52.0,0.0,0.5,10.56,0.0,0.3,63.36,65.0333333333333,1,1
2545,2545,2336190,2,2016-06-10 20:08:25,2016-06-10 20:50:50,2,33458.1786,-73.781867980957,40.6448974609375,2,N,-73.93894958496091,40.84927368164061,1,52.0,0.0,0.5,14.58,5.54,0.3,72.92,42.4166666666667,1,1
2546,2546,2336223,2,2016-06-10 20:15:08,2016-06-10 21:00:06,1,32218.9868,-73.7836990356445,40.6487312316895,2,N,-73.980110168457,40.7519989013672,2,52.0,0.0,0.5,0.0,0.0,0.3,52.8,44.9666666666667,0,3
2547,2547,2336672,2,2016-06-10 20:15:43,2016-06-10 21:09:02,3,30110.7514,-73.78993225097659,40.6439208984375,2,N,-73.9925994873047,40.7567901611328,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34,53.3166666666667,0,1
2548,2548,2336758,2,2016-06-10 20:09:07,2016-06-10 20:51:44,1,28469.2246,-73.7766418457031,40.6453704833984,2,N,-73.9635848999023,40.766139984130895,1,52.0,0.0,0.5,10.56,0.0,0.3,63.36,42.6166666666667,1,2
2549,2549,2336789,2,2016-06-10 20:15:50,2016-06-10 20:57:20,1,33554.739,-73.7818984985352,40.6448211669922,2,N,-73.9627685546875,40.765350341796896,1,52.0,0.0,0.5,11.67,5.54,0.3,70.01,41.5,1,1
2550,2550,2336804,2,2016-06-10 20:15:52,2016-06-10 20:54:15,1,28549.6916,-73.7834701538086,40.6485748291016,2,N,-73.9899368286133,40.746955871581996,1,52.0,0.0,0.5,11.67,5.54,0.3,70.01,38.3833333333333,1,1
2551,2551,2336840,2,2016-06-10 20:09:15,2016-06-10 20:51:28,1,28694.5322,-73.8067855834961,40.6589469909668,2,N,-73.999382019043,40.7337684631348,2,52.0,0.0,0.5,0.0,0.0,0.3,52.8,42.216666666666704,1,2
2552,2552,2337057,1,2016-06-10 20:12:39,2016-06-10 21:05:48,1,29129.054,-73.7898635864258,40.6468353271484,2,N,-73.9885330200195,40.7588691711426,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34,53.15,1,1
2553,2553,2337093,2,2016-06-10 20:16:14,2016-06-10 21:01:17,1,29386.5484,-73.78224182128909,40.646858215331996,2,N,-73.99720764160159,40.7178192138672,2,52.0,0.0,0.5,0.0,0.0,0.3,52.8,45.05,0,3
2554,2554,2337106,2,2016-06-10 20:16:15,2016-06-10 20:58:38,2,45302.921,-73.7819900512695,40.6447296142578,2,N,-74.0165023803711,40.7051391601562,1,52.0,0.0,0.5,5.0,5.54,0.3,63.34,42.3833333333333,0,3
2555,2555,2337191,2,2016-06-10 20:12:47,2016-06-10 20:59:03,1,33973.1674,-73.7767639160156,40.6454010009766,2,N,-73.97987365722659,40.7821197509766,1,52.0,0.0,0.5,11.67,5.54,0.3,70.01,46.2666666666667,0,3
2556,2556,2337251,2,2016-06-10 20:16:27,2016-06-10 21:00:48,1,32122.4264,-73.7822036743164,40.644718170166,2,N,-73.96768951416009,40.792671203613295,1,52.0,0.0,0.5,17.5,5.54,0.3,75.84,44.35,0,3
2557,2557,2337279,2,2016-06-10 19:58:44,2016-06-10 20:35:35,1,27873.7688,-73.7836837768555,40.64859008789061,2,N,-73.9855270385742,40.760871887206996,1,52.0,4.5,0.5,15.71,5.54,0.3,78.55,36.85,1,2
2558,2558,2337340,2,2016-06-10 20:16:35,2016-06-10 21:09:53,5,30706.2072,-73.7842178344727,40.648609161377,2,N,-74.00772857666009,40.740791320800795,1,52.0,0.0,0.5,0.0,5.54,0.3,58.34,53.3,0,3
2559,2559,2337408,1,2016-06-10 20:16:40,2016-06-10 21:01:22,1,28002.516,-73.7899169921875,40.6470794677734,2,N,-73.9869766235352,40.7687873840332,2,52.0,0.0,0.5,0.0,0.0,0.3,52.8,44.7,1,1
2560,2560,2337421,2,2016-06-10 20:16:42,2016-06-10 21:17:48,1,30915.4214,-73.7905197143555,40.64683151245121,2,N,-73.9869079589844,40.7182502746582,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34,61.1,1,2
2561,2561,2337667,2,2016-06-10 20:17:01,2016-06-10 20:53:12,1,28952.0266,-73.77677154541009,40.6454200744629,2,N,-73.9839401245117,40.744148254394496,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34,36.183333333333294,1,1
2562,2562,2337693,2,2016-06-10 19:59:12,2016-06-10 20:44:25,1,28597.9718,-73.78961181640621,40.6472320556641,2,N,-73.97784423828121,40.7641105651855,2,52.0,4.5,0.5,0.0,5.54,0.3,62.84,45.2166666666667,0,2
2563,2563,2337810,2,2016-06-10 19:59:18,2016-06-10 20:43:21,3,30255.592,-73.7885208129883,40.6420402526855,1,N,-73.9929962158203,40.695461273193395,1,52.0,0.5,0.5,13.32,0.0,0.3,66.62,44.05,1,2
2564,2564,2337826,2,2016-06-10 19:59:21,2016-06-10 20:42:26,2,28211.7302,-73.7889709472656,40.6465911865234,2,N,-73.9918594360352,40.755519866943395,2,52.0,4.5,0.5,0.0,5.54,0.3,62.84,43.0833333333333,0,2
2565,2565,2337849,1,2016-06-10 20:17:18,2016-06-10 20:58:57,2,30094.658,-73.78346252441409,40.6486358642578,2,N,-73.9831924438477,40.7627601623535,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34,41.65,0,2
2566,2566,2337888,2,2016-06-10 20:17:25,2016-06-10 21:05:36,2,34713.4638,-73.78387451171879,40.6486396789551,2,N,-73.98170471191409,40.780708312988295,1,52.0,0.0,0.5,0.0,5.54,0.3,58.34,48.1833333333333,1,2
2567,2567,2338180,1,2016-06-10 20:17:50,2016-06-10 20:51:27,1,27358.78,-73.7887878417969,40.6420288085938,2,N,-73.972412109375,40.748725891113295,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34,33.616666666666696,1,2
2568,2568,2338200,1,2016-06-10 20:17:53,2016-06-10 21:06:31,1,28485.318,-73.78330993652341,40.6442451477051,2,N,-73.984016418457,40.7695465087891,1,52.0,0.0,0.5,10.56,0.0,0.3,63.36,48.633333333333304,0,3
2569,2569,2338425,1,2016-06-10 20:18:29,2016-06-10 21:05:55,4,29289.988,-73.7898025512695,40.6436920166016,2,N,-73.9926528930664,40.7566986083984,1,52.0,4.5,0.5,4.0,5.54,0.3,66.84,47.4333333333333,1,1
2570,2570,2338633,2,2016-06-10 20:22:23,2016-06-10 21:15:27,1,33554.739,-73.7902603149414,40.643951416015604,2,N,-73.9545822143555,40.8001594543457,1,52.0,0.0,0.5,11.67,5.54,0.3,70.01,53.0666666666667,1,2
2571,2571,2338866,1,2016-06-10 20:19:09,2016-06-10 21:09:33,1,29611.856,-73.7821044921875,40.6449546813965,2,N,-73.98802185058601,40.7631988525391,1,52.0,0.0,0.5,11.65,5.54,0.3,69.99,50.4,1,2
2572,2572,2338881,2,2016-06-10 20:19:11,2016-06-10 21:06:07,1,27712.8348,-73.7845916748047,40.6485633850098,2,N,-73.97389221191409,40.7643814086914,2,52.0,0.0,0.5,0.0,0.0,0.3,52.8,46.9333333333333,1,1
2573,2573,2338883,2,2016-06-10 20:19:11,2016-06-10 23:00:55,3,0.0,-73.7834548950195,40.6486587524414,5,N,-73.98533630371091,40.7787322998047,1,52.8,0.0,0.0,13.2,0.0,0.0,66.0,161.733333333333,0,2
2574,2574,2339120,2,2016-06-10 20:19:29,2016-06-10 21:03:29,1,30561.3666,-73.7811965942383,40.64495086669921,2,N,-73.9636764526367,40.8055191040039,1,52.0,0.0,0.5,17.5,5.54,0.3,75.84,44.0,1,2
2575,2575,2339121,2,2016-06-10 20:19:29,2016-06-10 21:08:38,6,44707.4652,-73.783447265625,40.64859008789061,2,N,-74.0157470703125,40.716270446777294,1,52.0,0.0,0.5,17.5,5.54,0.3,75.84,49.15,1,3
2576,2576,2339229,2,2016-06-10 20:23:10,2016-06-10 21:11:12,5,33168.4974,-73.78208923339841,40.644691467285206,2,N,-73.97247314453121,40.793628692627,1,52.0,0.0,0.5,11.67,5.54,0.3,70.01,48.0333333333333,0,3
2577,2577,2339263,2,2016-06-10 20:23:15,2016-06-10 21:09:46,1,35775.6282,-73.7883071899414,40.6415786743164,2,N,-74.014030456543,40.708808898925795,1,52.0,0.0,0.5,11.67,5.54,0.3,70.01,46.5166666666667,1,2
2578,2578,2339291,2,2016-06-10 20:19:37,2016-06-10 21:14:37,6,38817.2808,-73.77667236328121,40.645233154296896,2,N,-74.009880065918,40.7049713134766,1,52.0,0.0,0.5,10.56,0.0,0.3,63.36,55.0,1,3
2579,2579,2339404,1,2016-06-10 20:19:53,2016-06-10 21:03:56,4,28646.252,-73.7834548950195,40.6485595703125,2,N,-73.99342346191409,40.75233840942379,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34,44.05,1,3
2580,2580,2339481,1,2016-06-10 20:19:58,2016-06-10 21:00:54,1,29129.054,-73.7846755981445,40.648532867431605,2,N,-73.98138427734379,40.7624969482422,1,52.0,0.0,0.5,5.0,5.54,0.3,63.34,40.933333333333294,1,1
2581,2581,2339486,1,2016-06-10 20:19:59,2016-06-10 21:01:24,1,28324.384,-73.7819061279297,40.644588470459,2,N,-73.99468994140621,40.76077270507809,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34,41.4166666666667,0,3
2582,2582,2339773,2,2016-06-10 20:23:51,2016-06-10 21:07:06,1,29241.7078,-73.7818069458008,40.6447601318359,2,N,-73.9955368041992,40.7169914245605,1,52.0,0.0,0.5,10.56,0.0,0.3,63.36,43.25,1,3
2583,2583,2339822,2,2016-06-10 20:23:52,2016-06-10 21:04:59,1,28243.917,-73.78993225097659,40.6469612121582,2,N,-73.99806213378909,40.738941192627,1,52.0,0.0,0.5,5.55,5.54,0.3,63.89,41.1166666666667,0,3
2584,2584,2340008,1,2016-06-10 20:20:51,2016-06-10 21:01:32,2,31221.196,-73.78163146972659,40.644691467285206,2,N,-73.9571914672852,40.7834434509277,1,52.0,0.0,0.5,9.58,11.08,0.3,73.46,40.683333333333294,1,2
2585,2585,2340213,1,2016-06-10 20:24:21,2016-06-10 21:07:33,1,29772.79,-73.7896499633789,40.6435966491699,2,N,-73.986686706543,40.7321815490723,1,52.0,0.0,0.5,11.66,5.54,0.3,70.0,43.2,0,2
2586,2586,2340470,2,2016-06-10 20:21:15,2016-06-10 20:57:20,1,26602.3902,-73.7835693359375,40.648651123046896,2,N,-73.97296142578121,40.7511215209961,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34,36.0833333333333,0,1
